env_steps,return,length,success,train/return,train/length,train/success,op_loss,critic_loss,FPS
1970000,0.9275,11.6,1.0,0.7216,12.9534,0.899,0.2956,0.0008,552.424
1980000,0.9263,11.8,1.0,0.7319,12.3305,0.9026,0.2956,0.0008,551.6054
1990000,0.9225,12.4,1.0,0.7382,12.7877,0.9066,0.2959,0.0008,550.0229
2000000,0.9187,13.0,1.0,0.7631,13.0548,0.9204,0.2961,0.001,550.3767
2010000,0.9113,14.2,1.0,0.78,12.6582,0.9278,0.2958,0.0008,548.6365
2020000,0.9163,13.4,1.0,0.6879,12.4069,0.8797,0.2961,0.0008,547.7831
2030000,0.9194,12.9,1.0,0.7421,12.7226,0.9084,0.2961,0.0008,546.3217
2040000,0.9244,12.1,1.0,0.7424,12.5786,0.9082,0.2963,0.0008,544.7482
2050000,0.9263,11.8,1.0,0.7555,12.6422,0.9153,0.2965,0.0008,547.0326
2060000,0.92,12.8,1.0,0.7475,12.837,0.9114,0.2962,0.0008,544.865
2070000,0.9231,12.3,1.0,0.7554,12.9032,0.9161,0.2965,0.0008,543.3094
2080000,0.9056,15.1,1.0,0.7137,12.5313,0.8935,0.2962,0.0008,545.3677
2090000,0.9419,9.3,1.0,0.748,12.5313,0.911,0.2964,0.0008,544.6158
2100000,0.9144,13.7,1.0,0.7437,13.0208,0.9102,0.2966,0.0008,544.5812
2110000,0.9169,13.3,1.0,0.7526,12.6743,0.9138,0.297,0.0008,541.7889
2120000,0.8981,16.3,1.0,0.7292,12.7226,0.902,0.2968,0.0008,542.4678
2130000,0.9194,12.9,1.0,0.7288,12.5313,0.901,0.2966,0.0008,543.1987
2140000,0.935,10.4,1.0,0.7509,12.5156,0.9124,0.297,0.0008,541.315
2150000,0.9325,10.8,1.0,0.7623,12.6743,0.9189,0.2971,0.0008,539.2421
2160000,0.9256,11.9,1.0,0.7407,12.3001,0.9065,0.2973,0.0008,539.9768
2170000,0.9125,14.0,1.0,0.723,12.3457,0.8975,0.2968,0.0008,541.8987
2180000,0.9187,13.0,1.0,0.7259,12.6582,0.9,0.2975,0.0008,539.6696
2190000,0.9163,13.4,1.0,0.7696,12.987,0.9234,0.2976,0.0008,538.5598
2200000,0.9156,13.5,1.0,0.7235,12.6582,0.8987,0.2976,0.0008,538.3885
2210000,0.92,12.8,1.0,0.7504,12.5313,0.9123,0.2977,0.0008,538.8406
2220000,0.9263,11.8,1.0,0.7121,12.7226,0.8931,0.2976,0.0008,536.5884
2230000,0.9238,12.2,1.0,0.7173,12.4069,0.8945,0.2977,0.0008,537.5115
2240000,0.9256,11.9,1.0,0.7416,12.6743,0.9087,0.2978,0.0008,536.4601
