env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
43262,,,1000,-1037.3705,32.7625,,,,,,,,,,
43276,,,14,-16.05,32.9435,,,,,,,,,,
43500,,,,,,2.6495,0.9852,0.6163,-2003.8286,118.7695,1.988,-0.6068,66666.1406,204926.2031,72.2291
43527,,,251,-104.0073,32.704,,,,,,,,,,
43576,,,49,-18.6544,32.4626,,,,,,,,,,
43800,,,224,-207.1455,32.6123,,,,,,,,,,
43894,,,94,-49.6231,32.6386,,,,,,,,,,
44000,,,,,,2.7184,0.9746,0.6369,-2032.9578,128.6062,2.1031,-0.6192,64282.0938,225113.5625,58.8602
44007,,,113,-107.2821,32.5279,,,,,,,,,,
44037,,,30,-26.297,32.6949,,,,,,,,,,
44206,,,169,-272.625,32.7785,,,,,,,,,,
44500,,,,,,2.6325,0.9702,0.6236,-2049.1099,139.7149,1.864,-0.5962,73794.5547,156986.75,62.6036
45000,,,,,,2.7546,0.9237,0.652,-2248.1558,112.1452,2.2525,-0.6474,77880.4844,115318.5781,43.6642
45000,-2470.4195,1000.0,,,,,,,,,,,,,
45206,,,1000,-1126.8819,29.1982,,,,,,,,,,
45226,,,20,-25.897,32.9512,,,,,,,,,,
45383,,,157,-132.7923,32.8584,,,,,,,,,,
45411,,,28,-27.4233,32.4772,,,,,,,,,,
45429,,,18,-30.3157,32.443,,,,,,,,,,
45486,,,57,-45.8142,32.4769,,,,,,,,,,
45500,,,,,,2.6574,0.9833,0.6152,-2165.2112,138.4647,1.9911,-0.6119,113849.6953,178594.4531,58.7618
46000,,,,,,2.7103,0.9599,0.6606,-2390.2383,127.4061,1.9723,-0.6571,82235.0547,169828.1406,62.8699
46486,,,1000,-937.0021,32.6039,,,,,,,,,,
46500,,,,,,2.639,0.9861,0.6579,-2362.8875,152.2702,1.8318,-0.6429,62282.0977,152502.6875,56.3786
46513,,,27,-60.3224,32.9131,,,,,,,,,,
47000,,,,,,2.7231,0.888,0.6573,-2440.8401,150.9394,2.1426,-0.6278,105736.6562,233536.3125,83.605
47500,,,,,,2.6865,0.9815,0.6438,-2459.2056,127.3188,1.944,-0.6455,135363.125,252167.5625,78.5405
