env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,fkl,prior_entropy,posterior_entropy,alm_loss,model_grad_norm,critic_loss,critic_grad_norm,actor_grad_norm
678500,,,,,,50,50,35,22.9817,83.9091,39.6828,-44.1823,-235.9952,387.2188,31.0503,1288.7789,5.9884
678644,,,483,1914.2218,39.2742,,,,,,,,,,,,
678962,,,318,1362.2881,39.5658,,,,,,,,,,,,
679000,,,,,,50,50,35,26.5164,83.9963,39.0464,-44.1823,-232.1799,337.1591,30.5187,407.9206,5.4538
679020,,,58,221.7617,38.4988,,,,,,,,,,,,
679329,,,309,1101.366,39.3026,,,,,,,,,,,,
679500,,,,,,50,50,35,25.7963,83.1545,37.927,-44.1823,-230.033,359.6635,27.4496,935.2228,5.0779
679549,,,220,826.6929,39.5127,,,,,,,,,,,,
679591,,,42,107.0292,39.5451,,,,,,,,,,,,
680000,,,,,,50,50,35,24.6596,82.9002,37.2047,-44.1823,-230.103,372.5063,221.1103,2011.3589,6.4738
680000,1135.4284,413.1,,,,,,,,,,,,,,,
680500,,,,,,50,50,35,24.2506,80.9837,36.9655,-44.1823,-223.1331,328.2563,20.1326,613.6959,7.0971
680591,,,1000,4104.23,30.654,,,,,,,,,,,,
681000,,,,,,50,50,36,24.6956,81.7325,36.7957,-44.1823,-223.9398,319.5224,24.8957,492.1182,7.5118
681500,,,,,,50,50,34,24.4898,87.1028,42.8595,-44.1823,-217.7185,308.1562,17.8333,253.5113,4.7365
681591,,,1000,705.2495,32.4205,,,,,,,,,,,,
682000,,,,,,50,50,35,25.2284,83.9975,40.0676,-44.1823,-219.5676,315.3072,14.0062,213.2053,6.6732
682022,,,431,1728.6271,35.9289,,,,,,,,,,,,
682500,,,,,,50,50,35,23.8912,83.4442,38.0146,-44.1823,-234.9274,350.7662,27.9737,725.1038,5.9693
683000,,,,,,50,50,35,23.8808,83.5148,37.8432,-44.1823,-237.815,346.2858,44.9532,490.157,5.5036
683022,,,1000,3693.1706,38.4363,,,,,,,,,,,,
683500,,,,,,50,50,36,24.0829,83.3449,39.6083,-44.1823,-229.6836,332.5305,26.8822,648.0195,6.1059
683936,,,914,3451.3591,30.504,,,,,,,,,,,,
684000,,,,,,50,50,35,24.6688,81.9113,38.1855,-44.1823,-222.5104,337.9749,22.2205,620.8104,5.0134
684057,,,121,194.4558,39.3925,,,,,,,,,,,,
684341,,,284,1097.0399,39.2124,,,,,,,,,,,,
684458,,,117,341.668,39.4997,,,,,,,,,,,,
684500,,,,,,50,50,36,23.3266,83.1375,37.3786,-44.1823,-211.8795,384.6463,20.4484,428.787,4.8911
685000,,,,,,50,50,35,23.539,81.9196,38.5869,-44.1823,-228.7148,288.1175,22.88,502.481,7.4194
685000,2365.2786,603.7,,,,,,,,,,,,,,,
685458,,,1000,3704.2877,30.9007,,,,,,,,,,,,
685500,,,,,,50,50,36,25.0338,84.033,40.1532,-44.1823,-226.1551,327.7512,70.7536,979.5781,6.0265
686000,,,,,,50,50,36,24.1143,82.9699,39.0968,-44.1823,-231.3492,313.1903,21.0187,332.4926,6.0673
686458,,,1000,3880.9643,34.7979,,,,,,,,,,,,
686500,,,,,,50,50,36,24.0926,82.3412,38.0626,-44.1823,-214.2632,292.7882,27.5402,697.9273,7.9667
686705,,,247,890.6543,26.8178,,,,,,,,,,,,
687000,,,,,,50,50,36,24.4123,85.2774,41.3546,-44.1823,-232.1086,311.5427,22.1928,410.7102,5.41
687145,,,440,1753.9339,32.9418,,,,,,,,,,,,
687224,,,79,271.8644,39.8288,,,,,,,,,,,,
687500,,,,,,50,50,36,24.1477,83.8251,40.4049,-44.1823,-224.7074,325.1256,16.0003,213.4998,6.5187
687805,,,581,2181.1457,39.0933,,,,,,,,,,,,
688000,,,,,,50,50,36,24.0389,82.9891,38.5243,-44.1823,-218.9504,309.0232,18.3095,306.2053,6.7824
688269,,,464,1852.2091,36.6551,,,,,,,,,,,,
688459,,,190,783.134,30.8581,,,,,,,,,,,,
688500,,,,,,50,50,35,23.2217,85.6161,41.2025,-44.1823,-224.673,281.0039,24.3284,697.1523,5.4501
688695,,,236,804.9032,33.9739,,,,,,,,,,,,
688841,,,146,568.1334,28.5277,,,,,,,,,,,,
689000,,,,,,50,50,37,23.4192,82.0772,38.5678,-44.1823,-213.1679,292.4713,25.1116,652.8746,6.1111
689121,,,280,912.9321,25.5881,,,,,,,,,,,,
689500,,,,,,50,50,36,22.4725,81.1287,37.9326,-44.1823,-220.472,269.6632,42.5118,943.0554,5.8042
689507,,,386,1358.8386,31.1515,,,,,,,,,,,,
690000,,,,,,50,50,35,25.6143,81.7576,38.1354,-44.1823,-230.6649,307.1045,28.9358,431.6432,5.4762
690000,1897.2961,523.5,,,,,,,,,,,,,,,
690025,,,518,1487.3558,26.9705,,,,,,,,,,,,
690227,,,202,701.8885,35.1231,,,,,,,,,,,,
690500,,,,,,50,50,35,25.0151,83.5962,37.605,-44.1823,-225.6667,411.96,22.4856,502.4744,6.6852
690896,,,669,2350.2173,38.7737,,,,,,,,,,,,
691000,,,,,,50,50,36,22.3874,84.562,40.4521,-44.1823,-219.4511,324.9789,17.8023,378.8123,5.1202
691488,,,592,2274.13,39.1449,,,,,,,,,,,,
691500,,,,,,50,50,36,24.1231,82.7112,38.9267,-44.1823,-219.5127,293.1132,25.2249,793.4235,6.2644
691554,,,66,190.0028,39.4919,,,,,,,,,,,,
692000,,,,,,50,50,36,24.0051,81.3085,37.6738,-44.1823,-201.3658,295.5539,23.4203,901.2567,7.2994
692500,,,,,,50,50,37,23.9367,81.0699,37.422,-44.1823,-211.8396,299.4557,16.4662,422.0162,6.4401
692554,,,1000,-752.8971,39.2274,,,,,,,,,,,,
692988,,,434,1829.7581,39.4475,,,,,,,,,,,,
693000,,,,,,50,50,37,22.7238,84.6717,40.0574,-44.1823,-214.5411,289.3181,72.4952,550.5717,5.5804
693500,,,,,,50,50,37,23.22,82.3573,38.1505,-44.1823,-213.1329,310.8815,48.4809,544.9182,6.9376
693988,,,1000,3896.26,39.0792,,,,,,,,,,,,
694000,,,,,,50,50,36,23.4409,84.2197,41.1552,-44.1823,-215.5278,319.2595,20.5285,467.7427,5.205
694500,,,,,,50,50,35,25.3798,81.9135,36.6709,-44.1823,-220.2145,289.2925,18.0556,297.766,5.3139
694988,,,1000,3996.329,36.3289,,,,,,,,,,,,
695000,,,,,,50,50,37,21.9301,82.7018,36.7539,-44.1823,-216.9073,355.2422,20.4029,469.7978,5.6587
695000,1892.3778,485.6,,,,,,,,,,,,,,,
695045,,,57,123.7162,7.4263,,,,,,,,,,,,
695485,,,440,1484.3256,37.0459,,,,,,,,,,,,
695500,,,,,,50,50,36,24.6368,83.3976,38.9273,-44.1823,-225.4631,304.5562,173.5104,1053.3005,5.8479
696000,,,,,,50,50,37,22.6362,82.7961,38.9954,-44.1823,-230.7054,282.5393,25.6538,717.113,5.1015
696485,,,1000,2773.6248,39.2067,,,,,,,,,,,,
696500,,,,,,50,50,37,23.1563,84.0943,39.4648,-44.1823,-213.6043,329.0115,25.1409,485.2925,6.5722
696576,,,91,305.48,39.06,,,,,,,,,,,,
696708,,,132,547.877,39.185,,,,,,,,,,,,
697000,,,,,,50,50,36,25.0854,84.1208,39.0884,-44.1823,-220.6954,320.8015,21.2334,744.778,4.9849
697500,,,,,,50,50,36,23.4191,81.6578,38.1752,-44.1823,-212.9611,318.1532,52.492,686.7161,5.5282
697708,,,1000,-840.9888,39.1177,,,,,,,,,,,,
698000,,,,,,50,50,35,24.8411,82.2841,37.719,-44.1823,-225.8145,330.838,28.3164,1107.6083,5.7468
698500,,,,,,50,50,35,23.1918,81.2422,36.7206,-44.1823,-218.5453,307.4754,23.7953,585.5431,6.1962
698708,,,1000,-1645.2911,39.2622,,,,,,,,,,,,
698771,,,63,205.7053,39.4634,,,,,,,,,,,,
699000,,,,,,50,50,37,22.6814,81.1465,38.2937,-44.1823,-199.9207,286.3139,23.0044,703.1444,4.8854
699500,,,,,,50,50,35,25.912,82.5348,37.7747,-44.1823,-212.9628,259.0846,28.403,627.2186,5.3984
699752,,,981,3282.2769,38.9498,,,,,,,,,,,,
700000,,,,,,50,50,36,24.3315,82.105,37.7686,-44.1823,-223.7855,305.0688,28.1441,475.7553,5.7304
700000,1456.5564,592.4,,,,,,,,,,,,,,,
700326,,,574,2186.6809,26.8165,,,,,,,,,,,,
700449,,,123,366.8007,38.2091,,,,,,,,,,,,
700500,,,,,,50,50,35,25.1598,81.0325,35.2467,-44.1823,-222.4535,343.3798,21.17,706.0109,6.1062
700554,,,105,337.5999,39.4561,,,,,,,,,,,,
700636,,,82,293.6413,38.685,,,,,,,,,,,,
701000,,,,,,50,50,36,23.2169,82.0664,37.3682,-44.1823,-211.9703,310.4802,20.6987,620.7745,6.0615
701500,,,,,,50,50,35,24.81,79.3945,34.6375,-44.1823,-219.288,308.8371,22.3826,526.6465,7.4141
701636,,,1000,337.1192,38.906,,,,,,,,,,,,
701837,,,201,761.6373,36.4112,,,,,,,,,,,,
702000,,,,,,50,50,36,23.5607,83.5564,38.9327,-44.1823,-212.8825,369.3602,23.3746,673.27,6.3596
702102,,,265,827.8654,30.7594,,,,,,,,,,,,
702500,,,,,,50,50,37,23.6063,84.8259,39.5661,-44.1823,-207.0429,324.7359,57.755,707.4628,5.7387
703000,,,,,,50,50,36,23.7551,81.8071,37.3847,-44.1823,-216.0992,416.3482,27.0189,814.824,6.7324
703102,,,1000,3758.5286,32.3979,,,,,,,,,,,,
703287,,,185,622.3447,30.0052,,,,,,,,,,,,
703500,,,,,,50,50,35,25.6133,82.1873,37.3414,-44.1823,-213.773,366.3085,20.542,468.2652,4.9169
704000,,,,,,50,50,36,24.863,84.7694,38.8294,-44.1823,-200.2252,338.6996,16.5949,272.764,5.8556
704022,,,735,2810.4823,39.2514,,,,,,,,,,,,
704375,,,353,1335.1035,39.2264,,,,,,,,,,,,
704500,,,,,,50,50,36,22.6871,82.3915,38.5254,-44.1823,-206.9053,311.4162,27.3822,1051.7245,5.922
705000,,,,,,50,50,37,23.543,80.466,36.5587,-44.1823,-209.3023,326.2686,33.5812,1016.7288,7.4703
705000,1440.4372,467.2,,,,,,,,,,,,,,,
705375,,,1000,-226.3349,25.1851,,,,,,,,,,,,
705500,,,,,,50,50,36,23.6475,82.3635,39.0565,-44.1823,-195.494,294.5529,19.2647,414.1169,6.0873
706000,,,,,,50,50,37,23.0682,82.5802,37.7887,-44.1823,-207.6249,279.3347,63.8951,682.5726,10.9601
706107,,,732,1533.6541,34.2214,,,,,,,,,,,,
706184,,,77,256.816,37.6033,,,,,,,,,,,,
706500,,,,,,50,50,36,23.1944,83.0288,38.5627,-44.1823,-202.9218,277.4557,105.0895,866.96,6.118
706780,,,596,2285.8833,37.8122,,,,,,,,,,,,
706936,,,156,527.0146,39.4518,,,,,,,,,,,,
706978,,,42,118.2518,39.5601,,,,,,,,,,,,
707000,,,,,,50,50,35,24.4715,84.7654,39.7297,-44.1823,-221.3198,308.7149,23.3653,1085.3102,8.5505
707500,,,,,,50,50,37,22.6904,84.269,39.5587,-44.1823,-195.0593,325.8927,29.6775,588.9783,6.9768
707560,,,582,2264.6776,39.3154,,,,,,,,,,,,
707644,,,84,153.6289,31.7387,,,,,,,,,,,,
708000,,,,,,50,50,35,24.1617,81.3472,34.8881,-44.1823,-216.4382,372.6548,27.1199,627.7891,6.0166
708500,,,,,,50,50,37,24.1266,85.1293,42.593,-44.1823,-208.2053,310.494,16.1997,265.0188,6.4504
708644,,,1000,355.0928,37.1889,,,,,,,,,,,,
709000,,,,,,50,50,36,24.8279,83.4049,38.8104,-44.1823,-218.7911,311.7681,21.3845,604.6194,8.5736
709483,,,839,3406.0589,39.0501,,,,,,,,,,,,
709500,,,,,,50,50,36,23.6394,83.8917,40.9555,-44.1823,-210.0811,283.8912,26.5659,388.8726,8.1672
709559,,,76,278.5206,39.5275,,,,,,,,,,,,
710000,,,,,,50,50,37,23.0891,84.5082,40.0167,-44.1823,-217.4342,336.1732,32.7554,789.0139,6.3885
710000,957.1088,387.7,,,,,,,,,,,,,,,
710500,,,,,,50,50,37,22.2081,83.076,38.7909,-44.1823,-207.8374,300.5015,25.5832,804.6555,14.296
710559,,,1000,-785.9298,33.355,,,,,,,,,,,,
710996,,,437,1749.0543,39.4348,,,,,,,,,,,,
711000,,,,,,50,50,37,23.0956,82.0126,37.7653,-44.1823,-205.0615,280.0925,19.6481,483.6272,6.735
711078,,,82,280.6422,39.7132,,,,,,,,,,,,
711500,,,,,,50,50,37,22.9914,83.7227,39.5256,-44.1823,-201.1262,285.4,21.378,496.4711,5.8805
712000,,,,,,50,50,36,24.7502,82.6057,35.9121,-44.1823,-196.1171,446.7336,23.6279,527.1154,6.146
712032,,,954,3696.8609,36.5609,,,,,,,,,,,,
712500,,,,,,50,50,38,22.5793,87.7378,42.3383,-44.1823,-194.9949,360.2007,27.555,1076.2643,5.354
712940,,,908,3765.9608,39.2798,,,,,,,,,,,,
713000,,,,,,50,50,37,21.4577,83.532,39.8908,-44.1823,-200.7837,317.43,13.7578,147.4243,5.2291
713011,,,71,201.659,39.2226,,,,,,,,,,,,
713500,,,,,,50,50,36,23.4399,81.7216,37.0244,-44.1823,-216.1983,277.3044,20.713,510.4608,8.2745
714000,,,,,,50,50,34,24.7185,82.109,37.1646,-44.1823,-224.4625,306.5081,20.4427,425.816,6.4118
714011,,,1000,3606.9975,29.6722,,,,,,,,,,,,
714176,,,165,658.8853,26.1894,,,,,,,,,,,,
714382,,,206,602.3755,35.877,,,,,,,,,,,,
714500,,,,,,50,50,36,22.1418,85.127,39.5407,-44.1823,-199.6696,380.2038,20.4304,452.4192,6.0385
715000,,,,,,50,50,35,24.9164,80.1749,35.9425,-44.1823,-223.8855,318.0219,18.5368,554.8511,5.9813
715000,1819.8539,643.1,,,,,,,,,,,,,,,
715382,,,1000,3854.3031,30.4206,,,,,,,,,,,,
715498,,,116,410.326,39.4887,,,,,,,,,,,,
715500,,,,,,50,50,36,23.7885,81.9389,37.8629,-44.1823,-218.5963,289.1472,20.5909,584.5695,6.9962
715752,,,254,584.47,39.4523,,,,,,,,,,,,
716000,,,,,,50,50,36,23.8213,81.271,36.3286,-44.1823,-209.9207,310.5904,22.9799,730.0724,5.4663
716022,,,270,1008.7279,38.6961,,,,,,,,,,,,
716500,,,,,,50,50,37,25.5544,83.4182,38.4205,-44.1823,-208.6137,356.5351,29.5255,372.4713,6.635
717000,,,,,,50,50,37,22.6376,83.5766,37.5062,-44.1823,-210.7907,320.7663,67.0559,639.5331,7.2365
717022,,,1000,4016.6482,33.7433,,,,,,,,,,,,
717088,,,66,209.1061,27.1887,,,,,,,,,,,,
717500,,,,,,50,50,37,22.5101,83.1476,38.637,-44.1823,-207.0511,279.4105,21.5846,503.944,5.9336
717973,,,885,3332.3353,34.5723,,,,,,,,,,,,
718000,,,,,,50,50,36,23.7484,83.0948,39.4429,-44.1823,-219.3214,316.1639,18.5784,384.7069,4.9273
718454,,,481,1715.8438,39.3713,,,,,,,,,,,,
718500,,,,,,50,50,37,24.9813,84.9949,38.8421,-44.1823,-212.0474,386.2014,26.7394,1181.2632,6.7173
718533,,,79,296.9166,39.504,,,,,,,,,,,,
718568,,,35,55.4705,39.4696,,,,,,,,,,,,
719000,,,,,,50,50,37,24.083,83.0862,39.7997,-44.1823,-211.271,245.1825,143.4646,374.6542,5.6777
719500,,,,,,50,50,36,24.6866,83.6936,39.2883,-44.1823,-213.0688,343.6001,18.6466,391.1301,5.2456
719568,,,1000,3790.6104,39.1391,,,,,,,,,,,,
719692,,,124,402.8703,37.7763,,,,,,,,,,,,
719833,,,141,489.0994,38.2049,,,,,,,,,,,,
719858,,,25,47.0471,37.4805,,,,,,,,,,,,
720000,,,,,,50,50,37,24.1658,82.0233,38.4542,-44.1823,-217.0795,300.8663,31.2319,691.9722,4.8137
720000,2045.3997,501.2,,,,,,,,,,,,,,,
720500,,,,,,50,50,34,24.5545,82.5874,39.8881,-44.1823,-230.6331,290.9025,291.5936,2137.8276,6.9715
720658,,,800,2877.6947,27.4236,,,,,,,,,,,,
720881,,,223,721.9268,39.1126,,,,,,,,,,,,
720932,,,51,161.8974,39.2294,,,,,,,,,,,,
721000,,,,,,50,50,35,23.397,83.6562,38.2739,-44.1823,-219.2768,296.7757,25.1794,849.4156,5.9676
721091,,,159,676.3398,33.6082,,,,,,,,,,,,
721500,,,,,,50,50,35,23.1499,84.3746,39.2227,-44.1823,-223.7413,303.2064,23.2888,817.701,5.7034
722000,,,,,,50,50,36,24.5314,85.0031,41.1992,-44.1823,-233.3856,283.5484,37.6361,757.1213,6.3774
722091,,,1000,3895.3142,38.5609,,,,,,,,,,,,
722500,,,,,,50,50,35,23.3118,82.2204,36.8451,-44.1823,-211.8901,340.8723,29.0567,877.7955,6.6727
723000,,,,,,50,50,35,23.1706,84.3105,38.4333,-44.1823,-233.1104,344.8455,22.4051,782.3715,5.5494
723091,,,1000,3850.382,39.1778,,,,,,,,,,,,
723241,,,150,555.8167,38.2283,,,,,,,,,,,,
723438,,,197,634.5721,39.0628,,,,,,,,,,,,
723500,,,,,,50,50,37,22.791,81.1555,38.0411,-44.1823,-223.6775,323.3303,22.1234,292.9521,7.1375
724000,,,,,,50,50,37,22.9303,81.2565,37.4587,-44.1823,-215.2534,254.39,131.5134,556.9531,6.592
724438,,,1000,160.2155,38.7655,,,,,,,,,,,,
724500,,,,,,50,50,37,22.0788,81.4247,36.0679,-44.1823,-213.3079,308.6037,34.0434,1140.7859,7.0069
724546,,,108,207.9494,39.0354,,,,,,,,,,,,
724892,,,346,1250.2352,39.0763,,,,,,,,,,,,
724962,,,70,202.7043,39.0782,,,,,,,,,,,,
725000,,,,,,50,50,37,22.1663,84.4053,39.7161,-44.1823,-212.8915,288.6482,23.1321,539.5159,7.2536
725000,1168.961,307.0,,,,,,,,,,,,,,,
725074,,,112,428.256,17.4242,,,,,,,,,,,,
725500,,,,,,50,50,36,23.4106,82.6123,38.1675,-44.1823,-201.2971,318.4754,18.3823,352.9623,5.0062
726000,,,,,,50,50,35,23.923,83.3735,37.5828,-44.1823,-221.8941,346.6079,18.5184,674.603,5.8933
726074,,,1000,3850.9517,39.0217,,,,,,,,,,,,
726130,,,56,168.33,39.0693,,,,,,,,,,,,
726152,,,22,23.4534,39.0443,,,,,,,,,,,,
726243,,,91,327.3105,39.0136,,,,,,,,,,,,
726500,,,,,,50,50,36,25.7186,83.1241,38.4176,-44.1823,-218.675,303.0555,30.3674,719.0186,5.6853
727000,,,,,,50,50,35,23.044,83.5286,38.9805,-44.1823,-225.4703,294.683,15.333,266.6099,5.5782
727243,,,1000,3710.9465,39.0778,,,,,,,,,,,,
727412,,,169,586.2512,39.0276,,,,,,,,,,,,
727500,,,,,,50,50,35,25.3231,83.2159,38.063,-44.1823,-230.0166,390.6338,21.7856,505.0258,6.3192
727730,,,318,1145.8661,39.057,,,,,,,,,,,,
728000,,,,,,50,50,37,21.5469,81.3441,36.5799,-44.1823,-202.3016,326.5826,24.6846,396.9828,5.3659
728189,,,459,1683.3024,36.2306,,,,,,,,,,,,
728500,,,,,,50,50,37,22.899,84.1445,39.5949,-44.1823,-217.9696,287.4519,27.9235,434.8795,5.9403
728845,,,656,2737.4217,29.8568,,,,,,,,,,,,
729000,,,,,,50,50,37,23.0869,85.4129,39.5639,-44.1823,-210.5273,347.5003,48.5008,510.0808,6.7472
729035,,,190,655.9771,24.585,,,,,,,,,,,,
729093,,,58,182.7642,24.739,,,,,,,,,,,,
729255,,,162,604.5345,24.8703,,,,,,,,,,,,
729500,,,,,,50,50,36,25.2092,82.3673,37.8434,-44.1823,-220.5864,338.8695,29.5118,559.9652,6.724
729730,,,475,1815.5923,33.2885,,,,,,,,,,,,
730000,,,,,,50,50,36,24.2907,85.9232,41.7301,-44.1823,-223.459,393.1555,25.8572,716.1703,5.6713
730000,1092.9631,279.4,,,,,,,,,,,,,,,
730170,,,440,1793.3297,30.3133,,,,,,,,,,,,
730332,,,162,560.2282,38.8031,,,,,,,,,,,,
730500,,,,,,50,50,36,23.2405,84.9492,40.1509,-44.1823,-213.1105,299.3575,20.2594,475.286,6.2905
731000,,,,,,50,50,35,23.0454,85.4263,41.1219,-44.1823,-221.0862,362.5005,26.4879,685.8777,5.5596
731332,,,1000,-1001.1894,38.9642,,,,,,,,,,,,
731500,,,,,,50,50,36,23.0878,82.883,38.1591,-44.1823,-212.3195,300.4233,17.2256,379.7922,7.5011
731836,,,504,2140.7803,39.0099,,,,,,,,,,,,
732000,,,,,,50,50,35,24.1605,83.6111,39.705,-44.1823,-209.7831,268.1516,32.5972,878.7601,7.5888
732500,,,,,,50,50,36,22.8547,83.2545,38.8144,-44.1823,-206.3561,290.6755,21.6846,510.8327,7.2913
732836,,,1000,-550.5119,38.9686,,,,,,,,,,,,
733000,,,,,,50,50,35,23.5879,79.6555,38.4417,-44.1823,-223.6758,298.3263,22.8439,831.7667,7.2905
733500,,,,,,50,50,36,22.5147,85.4061,39.7948,-44.1823,-219.0692,315.0227,22.3883,286.1435,5.6441
733836,,,1000,3964.286,39.2205,,,,,,,,,,,,
733912,,,76,272.9973,39.0117,,,,,,,,,,,,
733965,,,53,190.3194,39.0106,,,,,,,,,,,,
733990,,,25,45.4168,38.961,,,,,,,,,,,,
734000,,,,,,50,50,37,21.1264,84.7969,41.8557,-44.1823,-202.2035,283.7531,91.275,951.6219,6.0466
734101,,,111,377.0536,39.0435,,,,,,,,,,,,
734111,,,10,0.4169,38.8406,,,,,,,,,,,,
734271,,,160,511.0258,38.4107,,,,,,,,,,,,
734409,,,138,434.9516,38.4797,,,,,,,,,,,,
734500,,,,,,50,50,37,22.3065,83.4372,37.2302,-44.1823,-201.5708,347.2686,21.0645,426.1577,5.6147
734995,,,586,2289.9546,39.153,,,,,,,,,,,,
735000,,,,,,50,50,37,23.1366,83.9175,39.5597,-44.1823,-220.1058,263.1693,38.6151,1104.8691,6.1778
735000,1789.5215,678.7,,,,,,,,,,,,,,,
735087,,,92,312.4608,8.9348,,,,,,,,,,,,
735500,,,,,,50,50,36,23.2473,82.8747,39.5266,-44.1823,-210.2708,332.8846,66.7044,688.5438,4.7751
736000,,,,,,50,50,36,24.1639,83.1584,39.3856,-44.1823,-215.2557,342.7025,15.0771,335.3042,5.1769
736041,,,954,3806.0562,38.846,,,,,,,,,,,,
736179,,,138,228.8242,39.1358,,,,,,,,,,,,
736500,,,,,,50,50,36,24.272,84.3917,40.7076,-44.1823,-213.3673,269.3771,20.8873,383.0825,7.2055
737000,,,,,,50,50,36,22.0563,85.7394,40.6322,-44.1823,-212.4356,432.7326,24.2537,670.1594,6.3086
737179,,,1000,1018.1894,38.8682,,,,,,,,,,,,
737500,,,,,,50,50,37,21.7424,81.1093,37.7443,-44.1823,-201.9857,289.9877,15.7326,221.739,5.5253
737548,,,369,1466.2127,38.9785,,,,,,,,,,,,
738000,,,,,,50,50,37,22.7968,84.8864,38.3366,-44.1823,-205.2974,355.4978,21.5373,529.8586,5.479
738281,,,733,2519.3322,39.0078,,,,,,,,,,,,
738446,,,165,476.9507,38.9742,,,,,,,,,,,,
738500,,,,,,50,50,37,23.6105,80.1754,36.465,-44.1823,-210.7846,296.3005,25.7977,672.5151,6.3654
738892,,,446,1765.9156,39.1237,,,,,,,,,,,,
738968,,,76,213.6523,39.3074,,,,,,,,,,,,
739000,,,,,,50,50,37,23.0281,85.0709,37.5279,-44.1823,-201.324,321.8689,28.4128,676.6144,7.7587
739180,,,212,636.118,39.0435,,,,,,,,,,,,
739500,,,,,,50,50,37,23.8937,83.57,38.9581,-44.1823,-206.6703,307.6674,180.6744,791.8484,5.7472
739690,,,510,1996.4423,39.0048,,,,,,,,,,,,
740000,,,,,,50,50,36,21.9632,83.9467,40.182,-44.1823,-205.6724,315.0469,28.6812,408.7183,5.1108
740000,1317.9851,334.4,,,,,,,,,,,,,,,
740500,,,,,,50,50,36,23.4772,81.6852,38.9396,-44.1823,-207.3473,252.9532,20.0303,250.8518,5.2071
740690,,,1000,2075.3558,29.7252,,,,,,,,,,,,
741000,,,,,,50,50,36,21.9765,82.8082,37.9788,-44.1823,-198.113,313.2945,27.7515,639.3381,6.604
741099,,,409,1412.5017,27.7166,,,,,,,,,,,,
741258,,,159,603.4159,38.2612,,,,,,,,,,,,
741308,,,50,167.8774,38.9544,,,,,,,,,,,,
741500,,,,,,50,50,36,22.5135,83.4034,39.8084,-44.1823,-202.0924,296.8407,17.6368,257.8088,5.8848
741523,,,215,862.5396,39.2818,,,,,,,,,,,,
741545,,,22,38.1097,39.4061,,,,,,,,,,,,
742000,,,,,,50,50,37,24.0014,84.1581,38.4054,-44.1823,-218.5702,330.2279,26.0222,606.5943,5.743
742325,,,780,2288.5174,39.3082,,,,,,,,,,,,
742500,,,,,,50,50,37,21.7442,85.316,41.2425,-44.1823,-202.3295,307.8407,21.4685,526.6309,6.529
743000,,,,,,50,50,36,22.7933,83.6002,39.0568,-44.1823,-214.4206,321.0223,65.1393,674.6043,5.7607
743325,,,1000,3483.5724,37.7322,,,,,,,,,,,,
743500,,,,,,50,50,36,23.29,84.2988,38.806,-44.1823,-222.9073,387.8487,21.3074,522.871,7.27
743656,,,331,1209.6727,39.3251,,,,,,,,,,,,
744000,,,,,,50,50,36,23.3353,84.0636,41.3142,-44.1823,-204.1861,273.0076,18.5732,440.3903,5.5462
744227,,,571,2379.4608,39.428,,,,,,,,,,,,
744453,,,226,754.2614,39.5374,,,,,,,,,,,,
744500,,,,,,50,50,36,25.0849,83.5522,39.2131,-44.1823,-208.6465,289.3159,25.7906,504.6625,6.1904
744864,,,411,1544.2629,39.0258,,,,,,,,,,,,
745000,,,,,,50,50,37,22.6862,84.3207,38.8519,-44.1823,-210.8891,328.4081,17.5874,305.3938,6.1336
745000,1415.5531,514.0,,,,,,,,,,,,,,,
745466,,,602,2369.1189,28.1215,,,,,,,,,,,,
745500,,,,,,50,50,35,24.2041,85.46,39.8946,-44.1823,-214.7835,335.7287,17.1881,344.4934,6.0304
745556,,,90,341.6784,39.3836,,,,,,,,,,,,
745683,,,127,452.5246,39.067,,,,,,,,,,,,
746000,,,,,,50,50,37,22.4029,86.0398,40.5321,-44.1823,-199.2752,321.9719,23.8569,498.8208,5.9852
746500,,,,,,50,50,36,23.646,84.482,39.6496,-44.1823,-206.651,291.1574,15.9667,273.07,5.0995
746568,,,885,3324.9747,38.8654,,,,,,,,,,,,
747000,,,,,,50,50,35,25.2072,84.3898,40.3762,-44.1823,-220.7427,295.3983,15.9916,243.3707,6.2238
747500,,,,,,50,50,37,23.4464,84.2754,39.9975,-44.1823,-206.7783,316.7901,23.73,541.6765,5.987
747568,,,1000,3211.718,39.2933,,,,,,,,,,,,
748000,,,,,,50,50,36,25.2024,83.5522,39.8669,-44.1823,-215.4674,291.9859,32.4878,1275.0818,7.057
748370,,,802,3099.6071,38.9757,,,,,,,,,,,,
748500,,,,,,50,50,37,23.4109,84.8461,39.1468,-44.1823,-216.4676,378.2557,21.4329,376.9279,6.6248
748703,,,333,1134.4387,39.3623,,,,,,,,,,,,
749000,,,,,,50,50,36,22.4861,83.6483,39.4691,-44.1823,-210.2097,300.1253,26.0842,802.9553,7.3649
749118,,,415,1552.4234,39.3055,,,,,,,,,,,,
749500,,,,,,50,50,35,24.0793,84.0528,38.7117,-44.1823,-212.38,328.1891,21.7638,555.9128,7.3503
750000,,,,,,50,50,37,23.016,83.241,38.1264,-44.1823,-202.0286,311.8764,34.0701,973.8751,6.4822
750000,1879.8014,587.4,,,,,,,,,,,,,,,
750118,,,1000,-72.7513,28.8749,,,,,,,,,,,,
750366,,,248,896.3812,39.3767,,,,,,,,,,,,
