env_steps,return,length,success,train/return,train/length,train/success,bisim_loss,critic_loss,FPS
1000000,0.8538,6.5,1.0,0.8118,8.3612,1.0,0.0145,0.0045,618.3048
1010000,0.856,6.4,1.0,0.8122,8.3472,1.0,0.0144,0.0045,618.0519
1020000,0.8538,6.5,1.0,0.8154,8.2034,1.0,0.014,0.0045,615.5224
1030000,0.8448,6.9,1.0,0.8143,8.2576,1.0,0.0144,0.0044,613.1203
1040000,0.8155,8.2,1.0,0.8181,8.0841,1.0,0.0143,0.0044,611.3079
1050000,0.8515,6.6,1.0,0.8153,8.2102,1.0,0.0141,0.0044,613.5942
1060000,0.847,6.8,1.0,0.8174,8.1169,1.0,0.0142,0.0044,609.9905
1070000,0.847,6.8,1.0,0.8166,8.1433,0.9992,0.0142,0.0044,605.048
1080000,0.856,6.4,1.0,0.8145,8.244,1.0,0.014,0.0044,611.3762
1090000,0.856,6.4,1.0,0.816,8.1766,1.0,0.0144,0.0043,608.2033
1100000,0.829,7.6,1.0,0.819,8.0451,1.0,0.0139,0.0043,605.7938
1110000,0.8673,5.9,1.0,0.8165,8.1566,1.0,0.0141,0.0042,610.5241
1120000,0.8357,7.3,1.0,0.8181,8.0841,1.0,0.0138,0.0042,608.9821
1130000,0.8357,7.3,1.0,0.8184,8.0775,1.0,0.0138,0.0042,607.8612
1140000,0.8267,7.7,1.0,0.8196,8.0128,1.0,0.0138,0.0041,605.2457
1150000,0.829,7.6,1.0,0.8207,7.9745,1.0,0.0134,0.0041,605.1212
1160000,0.8538,6.5,1.0,0.8197,8.0128,1.0,0.0137,0.004,601.8008
1170000,0.829,7.6,1.0,0.8223,7.8989,1.0,0.0134,0.0041,603.7983
1180000,0.8402,7.1,1.0,0.8214,7.9428,1.0,0.0135,0.0041,602.0645
1190000,0.8673,5.9,1.0,0.8203,7.9808,1.0,0.0135,0.0041,602.3836
1200000,0.8155,8.2,1.0,0.8228,7.874,1.0,0.0135,0.004,602.3083
1210000,0.8313,7.5,1.0,0.8254,7.764,1.0,0.0131,0.004,601.7995
1220000,0.8402,7.1,1.0,0.8213,7.9365,1.0,0.0133,0.004,599.0813
1230000,0.8538,6.5,1.0,0.8215,7.9365,1.0,0.0129,0.004,599.8676
1240000,0.8448,6.9,1.0,0.8209,7.9554,1.0,0.013,0.004,599.9794
1250000,0.8403,7.1,1.0,0.8231,7.8616,1.0,0.0128,0.0039,598.6341
1260000,0.8515,6.6,1.0,0.824,7.8247,1.0,0.0129,0.0039,600.5007
1270000,0.829,7.6,1.0,0.8239,7.8247,1.0,0.013,0.004,597.9953
1280000,0.8402,7.1,1.0,0.8229,7.8678,1.0,0.0127,0.0039,595.0414
1290000,0.829,7.6,1.0,0.8234,7.8493,1.0,0.0122,0.0038,595.7792
1300000,0.8335,7.4,1.0,0.8231,7.8616,1.0,0.0124,0.0038,592.7247
1310000,0.8493,6.7,1.0,0.826,7.734,1.0,0.0127,0.0038,592.9227
1320000,0.838,7.2,1.0,0.8237,7.837,1.0,0.0126,0.0039,593.4003
1330000,0.8043,8.7,1.0,0.8245,7.8003,1.0,0.0124,0.0038,594.4116
1340000,0.8245,7.8,1.0,0.8254,7.764,1.0,0.0125,0.0038,594.1445
1350000,0.8448,6.9,1.0,0.8231,7.8616,1.0,0.0122,0.0038,595.16
1360000,0.8605,6.2,1.0,0.8246,7.8003,1.0,0.0126,0.0037,592.3795
1370000,0.8403,7.1,1.0,0.8255,7.7519,1.0,0.0124,0.0037,594.057
1380000,0.82,8.0,1.0,0.8259,7.7399,1.0,0.0122,0.0037,594.1738
1390000,0.8538,6.5,1.0,0.8247,7.7942,1.0,0.0122,0.0037,591.9662
1400000,0.8223,7.9,1.0,0.826,7.728,1.0,0.0122,0.0037,591.88
1410000,0.8492,6.7,1.0,0.8263,7.722,1.0,0.0122,0.0037,592.8225
1420000,0.847,6.8,1.0,0.824,7.8186,1.0,0.012,0.0037,591.1298
1430000,0.8357,7.3,1.0,0.8254,7.764,1.0,0.0119,0.0036,588.6941
1440000,0.8493,6.7,1.0,0.8259,7.7399,1.0,0.0119,0.0036,592.4583
1450000,0.8425,7.0,1.0,0.8232,7.8555,1.0,0.0116,0.0036,592.4613
1460000,0.8313,7.5,1.0,0.8257,7.7399,0.9992,0.012,0.0036,590.3268
1470000,0.8425,7.0,1.0,0.8284,7.6278,1.0,0.0116,0.0035,587.969
1480000,0.8628,6.1,1.0,0.8249,7.7821,1.0,0.0116,0.0035,587.8592
1490000,0.8425,7.0,1.0,0.8268,7.6982,1.0,0.0118,0.0035,586.9212
1500000,0.8493,6.7,1.0,0.8298,7.5643,1.0,0.0116,0.0035,587.3335
1510000,0.8515,6.6,1.0,0.8273,7.6805,1.0,0.0115,0.0035,589.0076
1520000,0.8177,8.1,1.0,0.8225,7.8864,1.0,0.0119,0.0038,589.6407
1530000,0.8245,7.8,1.0,0.8265,7.7101,1.0,0.0116,0.0035,588.4797
1540000,0.8425,7.0,1.0,0.8272,7.6805,1.0,0.0116,0.0035,586.7221
1550000,0.8425,7.0,1.0,0.8242,7.8125,1.0,0.0115,0.0035,585.1552
1560000,0.8335,7.4,1.0,0.8289,7.6046,1.0,0.0116,0.0034,586.1118
1570000,0.8583,6.3,1.0,0.8263,7.722,1.0,0.0115,0.0034,586.8646
1580000,0.8515,6.6,1.0,0.8289,7.6046,1.0,0.0114,0.0034,587.5329
1590000,0.8313,7.5,1.0,0.8276,7.6628,1.0,0.0114,0.0035,586.8001
1600000,0.8492,6.7,1.0,0.8269,7.6923,1.0,0.0116,0.0035,581.8577
1610000,0.8335,7.4,1.0,0.8297,7.57,1.0,0.0115,0.0034,582.929
1620000,0.8695,5.8,1.0,0.8264,7.716,1.0,0.0118,0.0036,582.1782
1630000,0.8492,6.7,1.0,0.8297,7.5643,1.0,0.0115,0.0038,583.6538
