env_steps,return,length,train/length,train/return,FPS,op-l2,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
472500,,,,,,2.4362,-525.0673,38.1236,2.4362,25.4677,1136.0684,8.8597
473000,,,,,,2.5174,-524.2168,47.1971,2.5174,20.4808,740.2419,11.9115
473364,,,1000,5741.3551,105.9609,,,,,,,
473500,,,,,,2.1539,-530.0435,30.4987,2.1539,167.777,6661.436,11.9002
474000,,,,,,2.3055,-525.3346,35.6154,2.3055,19.3349,773.6016,12.3719
474364,,,1000,5551.1532,105.7702,,,,,,,
474500,,,,,,2.3687,-521.7731,35.0018,2.3687,61.3602,3572.26,11.1033
474739,,,375,1749.2725,105.8373,,,,,,,
474830,,,91,239.6141,105.955,,,,,,,
475000,,,,,,2.3527,-522.6107,45.3951,2.3527,19.3691,881.7963,11.6335
475000,3735.0295,680.4,,,,,,,,,,
475500,,,,,,2.1721,-522.8934,37.4534,2.1721,17.1915,574.6496,11.5734
475622,,,792,4358.5325,90.0815,,,,,,,
475762,,,140,412.0443,109.7722,,,,,,,
476000,,,,,,2.4454,-525.5757,41.4407,2.4454,26.4664,1064.078,14.5849
476500,,,,,,2.3802,-525.7794,46.6977,2.3802,21.6793,796.5418,9.6788
476509,,,747,4049.9013,109.7457,,,,,,,
477000,,,,,,1.9614,-534.45,48.0094,1.9614,22.0042,1008.1461,18.3027
477151,,,642,3293.2098,109.6365,,,,,,,
477170,,,19,-6.3269,110.1485,,,,,,,
477189,,,19,-6.4477,109.5046,,,,,,,
477208,,,19,-6.8605,109.6585,,,,,,,
477500,,,,,,2.1724,-529.5768,49.9055,2.1724,54.7871,3497.5811,14.0289
477654,,,446,2225.528,105.5447,,,,,,,
477672,,,18,-7.5852,105.8222,,,,,,,
477690,,,18,-8.0323,105.5318,,,,,,,
477707,,,17,-8.7097,105.3557,,,,,,,
478000,,,,,,2.3764,-528.3282,40.4686,2.3764,21.3989,1181.9474,11.7457
478402,,,695,3761.3946,105.763,,,,,,,
478500,,,,,,2.1672,-531.2947,35.9001,2.1672,21.3202,829.7139,13.4271
479000,,,,,,2.3113,-528.8578,37.7955,2.3113,17.5817,759.542,11.699
479402,,,1000,5783.5008,108.6365,,,,,,,
479500,,,,,,2.1363,-532.0723,39.9131,2.1363,25.7222,925.1917,12.505
479536,,,134,319.1167,106.1113,,,,,,,
479634,,,98,76.937,106.1173,,,,,,,
480000,,,,,,2.2722,-534.8903,43.9831,2.2722,18.2439,535.6426,9.0216
480000,129.7841,71.4,,,,,,,,,,
480275,,,641,3486.4467,104.2314,,,,,,,
480482,,,207,384.708,109.8226,,,,,,,
480500,,,,,,2.4143,-536.2949,36.3876,2.4143,42.4294,782.783,14.3738
480578,,,96,188.2224,109.4281,,,,,,,
480690,,,112,195.1502,109.7185,,,,,,,
480790,,,100,206.8294,109.8879,,,,,,,
480930,,,140,307.2126,109.8754,,,,,,,
481000,,,,,,2.2318,-536.9936,41.5931,2.2318,30.3276,1196.6296,12.6038
481085,,,155,317.1831,109.9241,,,,,,,
481213,,,128,283.2404,109.7286,,,,,,,
481354,,,141,502.9433,107.6524,,,,,,,
481471,,,117,242.7841,107.8132,,,,,,,
481500,,,,,,2.0455,-541.7865,36.1181,2.0455,28.9681,962.2516,14.3075
481692,,,221,525.6359,109.8,,,,,,,
481771,,,79,150.1892,109.8112,,,,,,,
481895,,,124,121.2495,109.7211,,,,,,,
482000,,,,,,2.2249,-530.8737,41.8768,2.2249,25.5596,898.3005,12.3991
482000,,,105,214.6568,109.8104,,,,,,,
482090,,,90,196.1524,109.9201,,,,,,,
482180,,,90,187.1905,109.9224,,,,,,,
482265,,,85,139.9376,109.4394,,,,,,,
482500,,,,,,2.4951,-532.5229,42.8618,2.4951,31.0486,1085.1653,12.2074
482711,,,446,2243.1004,109.6778,,,,,,,
482754,,,43,62.124,109.815,,,,,,,
483000,,,,,,2.457,-522.8484,29.5457,2.457,53.1961,1149.8079,16.1212
483356,,,602,3372.3608,109.0345,,,,,,,
483396,,,40,63.3878,109.684,,,,,,,
483500,,,,,,2.8052,-523.9022,34.6129,2.8052,33.8595,1378.4089,14.9742
483571,,,175,467.0703,109.6468,,,,,,,
483697,,,126,213.5736,109.2199,,,,,,,
483780,,,83,173.2066,109.7282,,,,,,,
484000,,,,,,2.4934,-526.9835,39.6093,2.4934,24.8745,788.2087,15.1111
484500,,,,,,2.2493,-524.4259,38.0519,2.2493,27.5064,962.4197,13.7882
484602,,,822,4464.783,109.5772,,,,,,,
484638,,,36,53.3498,109.8123,,,,,,,
484682,,,44,79.628,109.869,,,,,,,
484717,,,35,49.9004,109.6639,,,,,,,
484753,,,36,54.4905,109.8444,,,,,,,
484789,,,36,53.3989,109.6292,,,,,,,
484824,,,35,50.2056,109.8219,,,,,,,
484866,,,42,68.8918,109.7686,,,,,,,
485000,,,,,,2.9713,-519.5718,33.7715,2.9713,29.1969,1074.4341,18.7786
485000,99.4136,51.5,,,,,,,,,,
485333,,,467,2059.7168,106.6737,,,,,,,
485414,,,81,175.3953,109.7313,,,,,,,
485489,,,75,100.3421,109.5807,,,,,,,
485500,,,,,,2.3122,-522.1021,32.027,2.3122,24.301,866.6166,10.4169
485562,,,73,94.1193,109.9892,,,,,,,
485638,,,76,106.0505,109.538,,,,,,,
485711,,,73,122.3164,109.5323,,,,,,,
485786,,,75,116.5591,107.0765,,,,,,,
485864,,,78,127.812,109.8489,,,,,,,
485936,,,72,111.9211,109.9257,,,,,,,
486000,,,,,,2.5963,-516.6476,47.8633,2.5963,41.1039,2014.6708,12.7006
486008,,,72,115.4693,109.4842,,,,,,,
486081,,,73,119.6486,109.8737,,,,,,,
486152,,,71,111.1524,109.6331,,,,,,,
486500,,,,,,2.5075,-519.6984,37.8983,2.5075,29.0281,1227.3518,14.9781
486590,,,438,1873.3668,109.7408,,,,,,,
486666,,,76,109.524,109.6736,,,,,,,
486739,,,73,124.8121,109.5911,,,,,,,
486847,,,108,243.5228,109.7707,,,,,,,
486921,,,74,113.5066,109.8445,,,,,,,
487000,,,,,,2.6667,-517.3662,49.7701,2.6667,23.4102,648.0045,13.5821
487500,,,,,,2.4525,-515.5554,41.7425,2.4525,85.9678,4839.7295,19.3824
487544,,,623,2603.7148,107.6026,,,,,,,
487684,,,140,191.6709,105.9981,,,,,,,
487750,,,66,130.1496,108.6415,,,,,,,
487946,,,196,677.203,108.7277,,,,,,,
488000,,,,,,2.6551,-517.6003,37.2087,2.6551,28.4382,1115.9268,13.1607
488055,,,109,114.5143,109.8164,,,,,,,
488165,,,110,184.9976,109.9297,,,,,,,
488254,,,89,151.118,109.7745,,,,,,,
488500,,,,,,2.6709,-510.6081,47.2639,2.6709,32.4648,1124.2993,14.156
488610,,,356,1085.2944,109.8863,,,,,,,
488687,,,77,86.0092,107.3921,,,,,,,
488951,,,264,718.469,105.2448,,,,,,,
488961,,,10,-6.7584,105.8566,,,,,,,
489000,,,,,,2.9153,-503.2976,50.6856,2.9153,34.3978,1305.2645,12.102
489036,,,75,128.1709,105.6853,,,,,,,
489049,,,13,-6.6596,105.4926,,,,,,,
489183,,,134,81.8121,105.6149,,,,,,,
489195,,,12,-7.5353,105.7099,,,,,,,
489262,,,67,126.0186,105.7781,,,,,,,
489332,,,70,159.0416,105.7234,,,,,,,
489423,,,91,143.9661,105.7501,,,,,,,
489500,,,,,,2.78,-504.5827,41.5702,2.78,58.0936,2966.355,14.1468
489596,,,173,262.8277,106.0196,,,,,,,
489615,,,19,-0.4396,105.5583,,,,,,,
489744,,,129,379.1965,106.1355,,,,,,,
489810,,,66,121.7554,103.8399,,,,,,,
489827,,,17,-5.4364,109.8523,,,,,,,
489897,,,70,154.5861,109.6938,,,,,,,
489916,,,19,-2.6864,109.7783,,,,,,,
489935,,,19,-2.2379,109.5897,,,,,,,
489970,,,35,48.4177,109.6482,,,,,,,
490000,,,,,,2.8924,-512.3289,44.4114,2.8924,32.3982,1011.4077,12.2103
490000,1837.66,392.0,,,,,,,,,,
490390,,,420,2054.7258,91.3067,,,,,,,
490500,,,,,,2.9211,-505.6998,58.0513,2.9211,34.5643,1155.3501,13.0243
490724,,,334,1529.7776,109.7941,,,,,,,
491000,,,,,,3.002,-503.3796,42.1402,3.002,67.0877,3983.78,15.3664
491002,,,278,1375.0013,109.6072,,,,,,,
491089,,,87,223.6688,109.8689,,,,,,,
491166,,,77,164.7808,109.9143,,,,,,,
491500,,,,,,2.9497,-503.1307,44.6251,2.9497,61.0369,3481.0623,14.4718
491792,,,626,3375.112,109.7961,,,,,,,
491867,,,75,178.854,109.7016,,,,,,,
492000,,,,,,2.6929,-504.1213,38.6441,2.6929,44.9831,1411.7468,11.8664
492021,,,154,490.9824,109.8328,,,,,,,
492500,,,,,,2.8379,-498.7239,55.4701,2.8379,32.7283,874.4487,14.9473
493000,,,,,,2.8665,-492.1509,47.0731,2.8665,58.8036,1439.2726,12.6718
493021,,,1000,5420.5342,109.732,,,,,,,
493500,,,,,,2.7476,-500.2036,59.2173,2.7476,29.7348,689.3229,10.6205
493654,,,633,3190.0325,109.7052,,,,,,,
493777,,,123,405.7352,109.7904,,,,,,,
494000,,,,,,3.0191,-497.4926,50.7885,3.0191,36.8631,1404.9048,13.8885
494500,,,,,,2.9827,-497.6383,45.735,2.9827,30.5084,804.2802,12.2565
494777,,,1000,5594.4313,107.94,,,,,,,
494985,,,208,794.2203,109.8676,,,,,,,
495000,,,,,,3.071,-494.4464,36.6781,3.071,31.1245,1004.198,13.0759
495000,2442.8483,489.1,,,,,,,,,,
