env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,rkl,prior_entropy,posterior_entropy,alm_reward_batch,alm_loss,model_grad_norm,reward_loss,min_true_reward,max_true_reward,mean_true_reward,classifier_loss,reward_grad_norm,critic_loss,critic_grad_norm,min_imag_reward,max_imag_reward,mean_imag_reward,min_imag_kl_reward,max_imag_kl_reward,mean_imag_kl_reward,actor_loss,lambda_cost,min_imag_value,max_imag_value,mean_imag_value,action_std,actor_grad_norm
230000,,,,,,50,50,28,51.9759,433.7309,-44.1823,-44.1823,5.5174,1740.7635,79782.3516,0.0005,3.7602,6.7981,5.5897,0.3617,6.8036,53.7914,2221.9312,3.5999,6.8108,5.5881,-10.2591,6.3054,-1.8863,-546.1442,0.1,-28.0509,617.6214,542.6609,0.1,71.8828
230000,6139.5036,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230500,,,,,,50,50,27,55.6262,410.8781,-44.1823,-44.1823,5.5551,1116.0159,56839.4688,0.0004,3.6566,6.945,5.5616,0.3571,9.1341,45.8544,2213.3848,3.678,7.0331,5.552,-9.8996,8.5859,-1.5222,-555.49,0.1,-80.2933,618.8192,550.9979,0.1,61.1387
230584,,,1000,6215.0627,39.4576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230665,,,81,444.7256,52.5669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231000,,,,,,50,50,27,60.2188,423.8988,-44.1823,-44.1823,5.5803,1971.5129,80402.0312,0.0004,3.7595,6.743,5.5772,0.337,7.091,54.9029,2465.9646,3.7281,6.7687,5.5538,-9.2513,8.4337,-2.2817,-554.3517,0.1,-8.8517,617.2509,550.8817,0.1,69.4642
231500,,,,,,50,50,28,51.4036,419.6716,-44.1823,-44.1823,5.5743,1803.0807,74729.8516,0.0004,3.7302,6.7969,5.5764,0.3279,5.6096,58.3102,2173.2017,3.6467,6.8411,5.5552,-9.3107,11.0448,-1.8495,-544.6884,0.1,-167.683,618.7842,541.0237,0.1,64.4307
231665,,,1000,6197.7793,50.5055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232000,,,,,,50,50,26,56.4786,384.416,-44.1823,-44.1823,5.5878,1069.5361,53151.9531,0.0003,3.8413,6.6705,5.5564,0.3521,7.7075,72.9035,3587.9285,3.8281,6.6711,5.5412,-8.9949,9.1922,-1.714,-550.8619,0.1,-25.8107,618.8679,546.0593,0.1,70.0724
232500,,,,,,50,50,27,58.2957,432.0841,-44.1823,-44.1823,5.5603,1237.0645,65641.1094,0.0005,3.8144,6.7019,5.5484,0.3867,7.6987,67.4443,3160.1208,3.8716,6.739,5.5409,-10.3344,6.6428,-1.6595,-548.1683,0.1,-6.2783,618.7191,543.6189,0.1,69.9258
232665,,,1000,6178.8779,50.7437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233000,,,,,,50,50,26,54.2458,406.6872,-44.1823,-44.1823,5.5576,1222.84,68303.9609,0.0004,3.3825,6.636,5.5221,0.3499,6.8315,62.7449,2270.3159,3.4817,6.7406,5.4952,-10.0858,12.6821,-1.8416,-539.0035,0.1,-93.788,617.8607,533.8497,0.1,80.5578
233500,,,,,,50,50,26,58.0401,423.9918,-44.1823,-44.1823,5.5805,1358.9397,61483.5938,0.0005,3.9517,7.435,5.5271,0.3081,7.2148,47.3955,2134.6875,3.9603,7.3693,5.5032,-10.8196,10.2485,-1.6472,-551.8851,0.1,15.4369,617.7643,548.2524,0.1,71.8737
233665,,,1000,6151.0325,51.8191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234000,,,,,,50,50,25,63.3119,385.0869,-44.1823,-44.1823,5.6357,1032.8157,71032.5469,0.0004,4.2068,6.7116,5.5107,0.3357,7.1745,56.4541,3109.708,4.1338,6.7495,5.4984,-12.1444,8.2389,-1.9776,-549.3218,0.1,-140.0984,616.2841,544.9587,0.1,74.6889
234500,,,,,,50,50,27,62.5761,418.9505,-44.1823,-44.1823,5.5764,1128.2943,57869.5156,0.0005,3.602,6.7044,5.5529,0.3638,6.5867,49.2867,1704.4121,3.6385,6.7371,5.5371,-9.6116,7.2365,-1.6879,-545.8497,0.1,5.1093,617.9792,541.8051,0.1,70.8251
234665,,,1000,6254.0971,51.1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235000,,,,,,50,50,26,57.1985,398.6614,-44.1823,-44.1823,5.5683,1146.8916,74966.7344,0.0004,2.9773,6.7075,5.5515,0.3858,10.7794,49.6395,2223.2483,3.065,6.7662,5.5475,-8.4989,11.0645,-1.6261,-554.47,0.1,-66.3256,620.5363,550.9076,0.1,67.4798
235000,5806.9175,908.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235500,,,,,,50,50,27,54.8008,428.1535,-44.1823,-44.1823,5.527,1203.3615,65574.9219,0.0004,3.6717,6.795,5.5659,0.3919,7.9628,45.7916,2336.4438,3.7188,6.7992,5.5504,-10.9573,8.7016,-1.9918,-554.1303,0.1,6.8511,620.6284,552.2286,0.1,79.5524
235665,,,1000,6287.7586,40.0362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236000,,,,,,50,50,27,56.3326,417.7772,-44.1823,-44.1823,5.5748,1495.3309,52121.0391,0.0004,3.5272,6.7558,5.5767,0.3509,7.2113,53.2553,1743.2422,3.4363,6.7461,5.5571,-9.7925,12.9722,-1.6844,-550.6984,0.1,-79.4449,617.8559,546.4868,0.1,81.9252
236500,,,,,,50,50,27,53.8993,429.0677,-44.1823,-44.1823,5.5607,1240.411,85025.1875,0.0004,3.8096,6.72,5.5704,0.341,6.2187,40.8332,1702.4288,3.7393,6.7397,5.5437,-8.9231,9.5071,-2.2896,-552.5104,0.1,-39.1645,619.7204,549.0179,0.1,69.5394
236665,,,1000,6208.176,51.2988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237000,,,,,,50,50,27,61.5096,427.5678,-44.1823,-44.1823,5.584,1205.9482,60212.9531,0.0004,3.6717,6.7782,5.6067,0.3329,7.2286,45.9163,2241.7205,3.6525,6.8068,5.6014,-9.5056,9.8619,-1.8597,-551.4658,0.1,-48.3972,621.0704,546.8532,0.1,67.7704
237500,,,,,,50,50,26,51.6033,444.9046,-44.1823,-44.1823,5.5491,1204.4705,84446.5859,0.0004,3.7441,6.8199,5.6133,0.3526,7.1001,42.9047,2017.3914,3.7683,6.8594,5.615,-8.2825,7.2944,-1.574,-556.7634,0.1,-15.0595,621.6732,552.9842,0.1,70.6958
237665,,,1000,6145.2804,52.0852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238000,,,,,,50,50,26,55.7421,427.3513,-44.1823,-44.1823,5.5954,1173.49,90387.5469,0.0005,3.3539,6.7976,5.586,0.4329,8.5853,53.8092,2190.5503,3.3782,6.8732,5.5699,-9.675,6.1809,-1.8976,-547.33,0.1,-23.7861,621.2263,543.0637,0.1,67.3114
238500,,,,,,50,50,25,59.8026,404.4218,-44.1823,-44.1823,5.5935,1466.4272,87652.25,0.0004,3.7539,7.0191,5.6115,0.3469,7.2001,46.8017,2506.95,3.7909,7.1074,5.6061,-8.4852,8.2927,-1.7909,-564.967,0.1,-16.3953,621.5726,562.4338,0.1,67.6209
238665,,,1000,6089.3347,51.6475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239000,,,,,,50,50,26,64.1441,403.8937,-44.1823,-44.1823,5.6189,1516.2616,73410.9297,0.0005,3.7917,6.7199,5.5897,0.372,8.0394,45.6683,1698.6769,3.8826,6.7474,5.5786,-8.8615,8.7475,-1.6899,-560.2548,0.1,-51.4844,622.1821,556.5992,0.1,75.7363
239500,,,,,,50,50,26,57.9088,430.8599,-44.1823,-44.1823,5.569,1858.4939,57765.7305,0.0004,2.9507,6.914,5.6058,0.3257,5.8698,51.861,2184.7781,2.9343,6.9682,5.5955,-9.2042,14.1948,-1.604,-561.2195,0.1,-24.1702,621.9427,558.6664,0.1,68.4032
239665,,,1000,6085.2704,51.3349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240000,,,,,,50,50,25,58.5777,412.084,-44.1823,-44.1823,5.6012,1407.231,82307.3203,0.0004,3.0085,6.8184,5.5793,0.3822,10.8374,56.4036,2610.6287,3.0927,6.8075,5.565,-9.8016,7.9525,-1.9712,-557.957,0.1,-44.8527,620.9854,553.3707,0.1,83.8148
240000,6081.2699,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240500,,,,,,50,50,27,61.5902,399.1302,-44.1823,-44.1823,5.5902,1131.3739,67430.8438,0.0003,3.7007,6.8027,5.6056,0.3467,8.7807,49.9668,2208.9402,3.8054,6.7783,5.5989,-10.9812,6.6661,-1.538,-562.8259,0.1,-1.1229,623.336,559.7941,0.1,70.1895
240665,,,1000,6090.2068,39.4493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241000,,,,,,50,50,27,54.9921,431.9578,-44.1823,-44.1823,5.609,1253.876,57070.1953,0.0004,3.5167,6.653,5.5913,0.349,6.2878,42.6491,1898.7257,3.7181,6.7526,5.5813,-9.0655,7.5948,-1.5278,-558.7902,0.1,-52.6651,623.5571,555.6618,0.1,66.4462
241500,,,,,,50,50,26,55.8895,396.9463,-44.1823,-44.1823,5.6094,1047.8682,48524.8594,0.0004,3.6313,6.6959,5.634,0.3355,7.2385,47.8629,2370.9375,3.6366,6.7876,5.6334,-8.8312,6.6179,-1.7556,-562.6051,0.1,-169.3984,623.5425,559.3446,0.1,67.9588
241665,,,1000,6161.8149,51.0387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242000,,,,,,50,50,24,61.4481,406.6976,-44.1823,-44.1823,5.5766,1110.2452,57515.7383,0.0005,3.8015,6.7693,5.5901,0.3424,6.8901,43.634,2087.0247,3.8453,6.8283,5.585,-10.5818,6.8881,-1.8783,-558.2735,0.1,-17.9774,625.1601,554.5417,0.1,66.8568
242500,,,,,,50,50,25,64.7591,399.5903,-44.1823,-44.1823,5.6169,1278.2195,83030.2578,0.0004,3.5093,7.3572,5.6193,0.3893,8.4611,58.0854,3274.3591,3.4403,7.3089,5.6062,-10.1741,7.9178,-1.4369,-556.1748,0.1,-44.2846,624.0783,551.8041,0.1,71.905
242665,,,1000,6225.8111,51.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243000,,,,,,50,50,26,52.0491,431.4395,-44.1823,-44.1823,5.5646,1253.5264,68432.4297,0.0004,3.4947,6.8144,5.5712,0.3371,7.3117,47.7715,1976.9379,3.405,6.7965,5.5694,-8.8322,8.4756,-1.9404,-563.3936,0.1,-36.3716,622.3351,560.5399,0.1,63.1566
243500,,,,,,50,50,26,59.6923,419.4461,-44.1823,-44.1823,5.5558,1453.3439,73034.6016,0.0003,3.665,6.9896,5.5578,0.3203,5.7289,64.4216,2389.8538,3.5418,7.0665,5.5542,-8.5538,10.3432,-1.774,-566.7482,0.1,-30.6861,626.555,562.9597,0.1,89.3602
243665,,,1000,6365.0646,51.6448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244000,,,,,,50,50,25,63.2783,412.5385,-44.1823,-44.1823,5.6046,1140.3412,68121.0469,0.0004,3.7925,6.7668,5.6532,0.3776,6.8332,57.9204,2988.3708,3.7859,6.7669,5.6526,-10.7086,10.3261,-1.9427,-561.5879,0.1,-16.0806,624.5357,559.2652,0.1,72.9842
244500,,,,,,50,50,26,65.0255,434.7313,-44.1823,-44.1823,5.6312,1243.0247,102801.7578,0.0004,3.5173,7.1025,5.6193,0.3731,7.5965,45.9037,2378.7358,3.5677,7.1415,5.6266,-11.8947,8.0074,-1.4912,-559.0266,0.1,-28.4837,626.4189,555.2021,0.1,92.5189
244665,,,1000,6395.5606,51.0647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245000,,,,,,50,50,26,54.2733,443.7138,-44.1823,-44.1823,5.5785,1360.1542,76582.0078,0.0004,3.8931,7.2029,5.6418,0.3805,7.8298,38.365,1836.4866,3.8701,7.2814,5.6457,-8.4378,5.9946,-1.5593,-552.8959,0.1,-100.4117,628.0459,550.6402,0.1,74.8934
245000,6422.9719,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245500,,,,,,50,50,27,59.8498,441.9576,-44.1823,-44.1823,5.5762,1405.837,83417.6328,0.0004,3.7559,6.6984,5.5401,0.3455,6.5589,53.7652,1778.3562,3.8219,6.7005,5.5446,-10.6761,8.6928,-1.5422,-558.8622,0.1,-25.1517,626.6218,554.9452,0.1,78.0909
245665,,,1000,6496.8956,39.3837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246000,,,,,,50,50,26,57.5353,431.6281,-44.1823,-44.1823,5.5902,1206.6896,76379.375,0.0003,3.5072,6.7529,5.5691,0.3517,7.6891,50.5865,2479.2573,3.4855,6.7715,5.58,-10.1677,10.015,-1.3117,-558.1137,0.1,-69.9604,630.5023,554.3202,0.1,72.1537
246500,,,,,,50,50,25,60.144,397.5023,-44.1823,-44.1823,5.6221,1141.7959,93991.2812,0.0005,3.326,7.03,5.6407,0.379,8.7538,56.9814,2879.5569,3.3261,6.9918,5.6374,-10.323,8.8302,-1.5916,-565.9969,0.1,-51.1949,628.5049,563.0413,0.1,78.2159
246665,,,1000,6442.3136,51.7818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247000,,,,,,50,50,25,60.843,426.1837,-44.1823,-44.1823,5.6413,1298.3781,110110.6406,0.0004,4.0818,6.7869,5.597,0.3446,5.7852,54.3052,2683.5625,4.0497,6.8839,5.6034,-10.1579,7.372,-1.6364,-560.1854,0.1,-83.1339,626.4379,556.6585,0.1,75.4256
247500,,,,,,50,50,25,64.6466,401.309,-44.1823,-44.1823,5.6144,1266.6805,60523.0977,0.0004,3.4581,6.7972,5.5882,0.3319,5.6619,59.0799,3084.7739,3.511,6.9198,5.5796,-10.734,8.3886,-1.6688,-554.6003,0.1,-40.0742,625.9719,549.7244,0.1,74.7437
247665,,,1000,6533.864,51.9242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248000,,,,,,50,50,25,64.4963,410.5219,-44.1823,-44.1823,5.5991,1161.646,93893.2969,0.0004,3.8374,6.7566,5.6606,0.3606,6.7872,54.2064,2788.0552,3.8434,6.8663,5.6765,-9.8624,6.143,-1.4336,-560.8494,0.1,-48.9978,627.054,557.5053,0.1,69.2583
248500,,,,,,50,50,26,67.1541,428.0794,-44.1823,-44.1823,5.5862,1277.063,88009.1328,0.0003,3.4734,6.6279,5.6098,0.4025,7.6925,57.2923,2429.8601,3.2224,6.7258,5.6188,-11.3683,11.1608,-2.0405,-566.1909,0.1,-114.3849,627.0661,563.4696,0.1,61.3499
248665,,,1000,6612.5194,51.2386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249000,,,,,,50,50,25,58.7208,403.3522,-44.1823,-44.1823,5.6237,1135.0148,53757.918,0.0003,4.1187,6.8725,5.657,0.3509,6.771,42.9248,2243.0674,4.0859,6.8868,5.6669,-8.7974,4.7234,-1.9636,-574.475,0.1,-209.7227,627.55,571.8424,0.1,69.3742
249500,,,,,,50,50,25,65.6528,385.0023,-44.1823,-44.1823,5.6418,1029.9758,47996.7578,0.0004,3.5995,6.978,5.6201,0.3557,7.486,42.8233,2068.8789,3.5104,6.9423,5.6358,-9.3806,9.7623,-2.2557,-558.2181,0.1,-91.4374,629.546,553.4296,0.1,82.672
249665,,,1000,6662.6921,50.4957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250000,,,,,,50,50,25,62.0995,421.5876,-44.1823,-44.1823,5.6717,1136.9569,60227.3789,0.0004,3.6013,6.929,5.6378,0.3664,6.8095,56.9278,2507.3638,3.5934,6.9287,5.632,-7.8569,7.71,-1.6221,-561.5883,0.1,-65.1966,630.1162,558.061,0.1,81.5474
250000,6692.4158,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250500,,,,,,50,50,26,57.6229,442.719,-44.1823,-44.1823,5.5925,1278.5796,60282.4766,0.0004,3.6566,6.8835,5.5997,0.3235,5.6318,47.5878,1891.3177,3.6486,6.8604,5.6075,-8.9613,7.1173,-1.4294,-571.4702,0.1,-70.7131,631.0386,567.3913,0.1,76.9782
250665,,,1000,6709.412,39.4427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251000,,,,,,50,50,25,65.0075,414.905,-44.1823,-44.1823,5.6191,1390.6567,94891.4297,0.0004,3.7088,7.2327,5.6343,0.3185,6.7249,39.1271,1638.5594,3.547,7.2895,5.6351,-12.1879,6.9406,-1.8122,-564.759,0.1,-43.3107,632.9077,561.5001,0.1,72.889
251500,,,,,,50,50,25,70.6276,406.1568,-44.1823,-44.1823,5.5991,1064.3914,64063.5938,0.0005,3.5497,7.172,5.5955,0.3877,6.2813,45.2068,1856.821,3.5024,7.293,5.6016,-8.3745,7.461,-2.0596,-567.1869,0.1,-58.8251,631.7122,563.0334,0.1,74.5507
251665,,,1000,6702.3628,51.6358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252000,,,,,,50,50,25,66.3169,398.2282,-44.1823,-44.1823,5.6531,1329.5831,54689.1094,0.0004,2.9893,6.9609,5.5584,0.3595,6.215,53.8177,2059.2463,3.0494,6.9334,5.5648,-10.3037,9.2126,-1.9155,-557.1871,0.1,-50.5661,634.4017,552.4714,0.1,70.3973
252500,,,,,,50,50,26,56.2433,429.5386,-44.1823,-44.1823,5.6225,1166.01,73354.25,0.0005,3.3715,6.9719,5.6401,0.326,5.3716,40.5488,2165.0737,3.5255,7.0163,5.6463,-9.2626,7.8093,-1.6653,-570.6227,0.1,-38.1225,634.6459,566.799,0.1,65.2429
252665,,,1000,6700.8433,51.1215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253000,,,,,,50,50,24,67.8173,373.0101,-44.1823,-44.1823,5.6697,1046.3442,82340.2656,0.0004,4.0262,7.0124,5.6363,0.3796,9.4251,43.3891,1822.8967,3.961,6.9652,5.6358,-9.3811,8.0083,-1.6617,-567.5679,0.1,-88.7838,634.5602,563.7802,0.1,64.9076
253500,,,,,,50,50,24,61.9455,402.4151,-44.1823,-44.1823,5.6234,1317.8721,65680.3906,0.0004,2.9933,6.8967,5.6406,0.3589,6.1389,45.5076,2107.6963,2.9664,7.0077,5.6493,-9.0287,6.2963,-1.7158,-568.5915,0.1,-155.4277,633.7173,566.0587,0.1,54.209
253665,,,1000,6657.4527,50.8939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254000,,,,,,50,50,24,64.7194,398.6133,-44.1823,-44.1823,5.6302,1208.174,64894.1797,0.0003,3.339,6.8668,5.6163,0.3327,6.2372,51.511,2545.9165,3.2708,6.8892,5.6116,-9.6269,7.0737,-1.9033,-563.2905,0.1,-55.1258,634.5815,558.7393,0.1,70.9687
254500,,,,,,50,50,23,67.1082,394.218,-44.1823,-44.1823,5.6815,1164.082,102163.0234,0.0003,3.2771,6.9529,5.6656,0.3445,6.356,44.9692,1845.4358,3.1578,7.0096,5.6629,-10.3179,6.5357,-1.7553,-571.5863,0.1,-92.4471,635.2968,567.3937,0.1,88.9781
254665,,,1000,6585.1135,50.513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255000,,,,,,50,50,23,68.0829,392.3601,-44.1823,-44.1823,5.645,1308.7852,60654.1289,0.0005,4.1651,6.9753,5.6565,0.3766,7.0895,38.6043,1932.6311,3.8897,6.9735,5.6563,-8.7751,7.3755,-1.637,-573.4706,0.1,-185.6867,635.6573,569.8334,0.1,69.6865
255000,6616.6098,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255500,,,,,,50,50,25,68.8284,378.3329,-44.1823,-44.1823,5.6668,1455.4014,73408.1328,0.0004,3.8939,7.0282,5.697,0.3499,6.0391,36.8471,1747.9027,3.8697,6.9956,5.6903,-9.7854,9.8823,-1.8268,-581.7815,0.1,-89.5457,636.4934,578.9326,0.1,73.1874
255665,,,1000,6580.6545,39.4418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256000,,,,,,50,50,24,68.5453,429.3088,-44.1823,-44.1823,5.6453,1180.6233,67593.8125,0.0004,3.6171,7.005,5.5915,0.3727,7.8135,53.7033,2573.9185,3.694,6.9869,5.5885,-8.7042,7.7246,-1.4428,-571.3888,0.1,0.1804,637.8661,566.5795,0.1,75.6379
256500,,,,,,50,50,24,66.3052,386.0675,-44.1823,-44.1823,5.6594,1030.5667,72919.3984,0.0004,4.1048,7.0204,5.67,0.3611,7.7071,53.0459,3146.7485,3.9921,7.0029,5.6614,-10.031,13.2595,-1.6784,-574.1232,0.1,-24.6186,638.3656,569.3062,0.1,65.5988
256665,,,1000,6519.8664,50.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257000,,,,,,50,50,25,64.3734,418.502,-44.1823,-44.1823,5.6477,1126.0463,60941.6445,0.0003,3.3843,6.9131,5.6137,0.3526,6.3909,52.3601,2387.582,3.5218,6.9243,5.6058,-9.123,9.3643,-1.8073,-578.2377,0.1,-19.6105,638.8192,574.6157,0.1,81.271
257500,,,,,,50,50,23,61.4212,396.1624,-44.1823,-44.1823,5.6479,1117.5385,75464.6016,0.0004,3.8528,6.9773,5.6223,0.3962,7.2013,55.3241,2129.4224,3.8419,6.99,5.6181,-8.1233,7.4652,-1.5582,-563.6514,0.1,-55.6295,639.713,560.0186,0.1,89.4613
257665,,,1000,6478.4353,50.8639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258000,,,,,,50,50,24,68.8163,404.1219,-44.1823,-44.1823,5.6397,1148.6892,91426.9375,0.0004,4.0335,6.8806,5.6333,0.4199,7.9446,61.2905,2408.478,4.0068,6.9065,5.6365,-9.3981,12.4089,-1.9843,-565.6209,0.1,-49.3358,637.8589,561.2094,0.1,66.8678
258500,,,,,,50,50,25,62.0824,398.8661,-44.1823,-44.1823,5.6501,1080.2434,106703.0234,0.0004,3.9049,6.9245,5.6595,0.3725,6.5792,53.4484,2592.7168,3.6011,7.0048,5.6447,-8.7672,7.0023,-1.6502,-578.1522,0.1,-39.4118,644.0477,574.7811,0.1,55.3748
258665,,,1000,6507.477,51.5202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259000,,,,,,50,50,24,64.9167,399.8345,-44.1823,-44.1823,5.6444,1067.366,84397.1641,0.0003,3.4766,7.0071,5.6635,0.3204,6.6674,46.0748,2691.5393,3.3466,6.9697,5.6394,-9.5942,9.2415,-1.9287,-575.257,0.1,-133.8702,641.4022,571.3583,0.1,83.4098
259500,,,,,,50,50,23,58.5512,451.7325,-44.1823,-44.1823,5.6883,1427.5057,109681.8672,0.0004,4.0049,6.9321,5.6667,0.323,6.392,42.6245,2203.9705,3.9,6.8812,5.6497,-8.4809,10.8505,-2.0018,-578.1298,0.1,-40.778,640.6006,574.955,0.1,67.8745
259665,,,1000,6491.1125,50.4552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259774,,,109,596.3389,50.4258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260000,,,,,,50,50,24,62.1804,389.7531,-44.1823,-44.1823,5.6492,1070.7047,70642.9375,0.0004,3.6703,6.8378,5.6401,0.3472,8.2827,50.4798,1678.3213,3.7063,6.79,5.6297,-10.561,9.1797,-1.7366,-568.2924,0.1,-272.796,642.0844,563.6511,0.1,75.033
260000,5866.9427,908.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260500,,,,,,50,50,24,64.7073,405.7964,-44.1823,-44.1823,5.6169,1088.9191,70644.1641,0.0003,3.4967,7.0901,5.6633,0.3655,7.5078,49.1886,2392.1716,3.5276,7.008,5.6621,-8.3725,8.5708,-1.8698,-580.6091,0.1,-288.2458,643.4633,576.2212,0.1,72.4974
260774,,,1000,6399.8512,40.5771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261000,,,,,,50,50,24,66.7293,405.7937,-44.1823,-44.1823,5.7346,1444.1036,103044.1328,0.0004,3.4007,6.8783,5.6636,0.3821,8.2006,53.5166,2832.4485,3.2563,6.9321,5.6493,-10.3157,7.3046,-2.0276,-583.6459,0.1,-134.6456,642.2121,580.4197,0.1,71.8935
261500,,,,,,50,50,25,63.8889,398.9116,-44.1823,-44.1823,5.6425,1752.1099,69425.4688,0.0004,4.0801,7.1147,5.6398,0.3767,5.9529,56.6345,2613.9446,4.0774,7.0256,5.6199,-9.9752,8.8367,-1.8513,-578.195,0.1,-76.1314,643.9771,574.522,0.1,85.576
261774,,,1000,6447.1597,50.7592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262000,,,,,,50,50,24,70.0182,399.1352,-44.1823,-44.1823,5.6665,1132.1752,92941.7422,0.0004,4.0325,6.9535,5.7119,0.4032,12.5022,43.6678,1831.0702,4.1301,6.9058,5.6934,-9.3926,13.1267,-1.3681,-582.7177,0.1,-67.915,646.2328,579.363,0.1,63.9865
262500,,,,,,50,50,25,63.207,474.7595,-44.1823,-44.1823,5.6521,1281.1932,80169.6797,0.0003,3.2856,6.873,5.6316,0.4006,8.7883,45.8535,1835.6368,3.3517,6.9029,5.6095,-9.6978,8.1467,-1.6557,-573.4822,0.1,-48.7229,644.5291,569.7715,0.1,76.8905
262774,,,1000,6444.0532,50.8128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263000,,,,,,50,50,23,68.694,415.5106,-44.1823,-44.1823,5.694,1507.7837,63383.8242,0.0004,3.4799,7.0144,5.6407,0.3781,7.3837,62.1896,3514.5679,3.4665,7.0452,5.6362,-10.4006,5.7281,-1.9436,-577.0509,0.1,-11.7022,641.3315,572.6339,0.1,63.2398
263235,,,461,2967.8577,51.9227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263500,,,,,,50,50,23,70.2816,423.2236,-44.1823,-44.1823,5.662,1302.2302,60211.0039,0.0003,3.5549,6.9328,5.6666,0.3502,7.0378,60.73,1938.459,3.5421,6.9062,5.6505,-10.8625,10.9862,-1.7472,-591.6447,0.1,-32.7505,642.862,588.7682,0.1,69.9746
264000,,,,,,50,50,24,70.2127,440.7603,-44.1823,-44.1823,5.6711,1418.1814,113597.375,0.0004,3.8687,6.9388,5.6797,0.4109,10.0611,72.972,3032.3699,3.8292,6.8482,5.664,-9.4497,8.1745,-2.0495,-577.9964,0.1,-40.5235,640.6539,572.8694,0.1,72.109
264235,,,1000,6550.2167,51.774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264500,,,,,,50,50,23,68.2288,411.6427,-44.1823,-44.1823,5.7321,1295.2383,80298.25,0.0003,3.7176,7.0028,5.6786,0.3757,9.2717,53.1307,2484.2407,3.7112,6.9516,5.6585,-9.0804,8.5375,-1.7597,-582.1652,0.1,-83.6047,640.4612,578.4658,0.1,58.5183
265000,,,,,,50,50,23,67.3805,416.9337,-44.1823,-44.1823,5.6506,1259.312,53182.9766,0.0003,3.4435,6.9535,5.6351,0.415,8.5762,35.1607,1375.9641,3.2322,6.8833,5.6213,-10.6765,12.1544,-1.817,-579.9099,0.1,-47.3442,640.6786,577.4092,0.1,63.9462
265000,6516.1408,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265235,,,1000,6461.243,39.5663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265500,,,,,,50,50,23,76.6842,376.2402,-44.1823,-44.1823,5.6834,1077.962,82003.7266,0.0004,2.9774,6.964,5.7033,0.4,10.7778,51.5126,2295.4565,2.9537,6.8836,5.6891,-10.8947,8.834,-1.3347,-562.8566,0.1,-63.6908,640.9285,558.5696,0.1,66.4309
